time,open,high,low,close,MA
2002-06-03,30.008,30.25,20.59,26.10001,34.29777444444445
2002-07-01,25.978,26.55,21.64,23.85001,33.181110000000004
2002-08-01,23.74001,26.21001,21.3,23.49001,31.385556666666673
2002-09-03,23.06,24.35001,20.49001,20.72,29.364445555555562
2002-10-01,20.91,25.03999,19.75999,24.55,27.813335555555557
2002-11-01,24.37801,29.7,24.14,27.72,27.14000222222223
2002-12-02,28.42,28.78999,24.28,24.37,25.84111333333334
2003-01-02,24.72,27.47,24.00999,24.44,25.031113333333344
2003-02-03,24.528,25.37,23.32001,25.16,24.488892222222233
2003-03-03,25.27,27.75999,23.53999,25.25,24.39444666666668
2003-04-01,25.44,28.06,25.25,27.45,24.794445555555573
2003-05-01,27.44,29.87,27.19,29.78999,25.494443333333347
2003-06-02,30.08,31.47,28.66,29.95,26.519998888888903
2003-07-01,29.7,32.75,29.25999,31.8,27.32555444444446
2003-08-01,31.69,33.46001,29.92999,33.39,27.955554444444445
2003-09-02,33.49001,34.86,32.35699,32.42,28.84999888888889
2003-10-01,32.61,36,32.42,35.17999,30.043331111111108
2003-11-03,35.42999,36.17999,33.73,35.38,31.178886666666667
2003-12-01,35.71001,36.64,34.13,36.46001,32.42444333333333
2004-01-02,36.66,39,36.22,37.07001,33.49333333333333
2004-02-02,37.2,37.89999,35.89999,36.57001,34.246668888888884
2004-03-01,36.67999,37.17999,34.006,35.84,34.901113333333335
2004-04-01,35.81,37.5,34.72,34.77,35.23111333333333
2004-05-03,35,36.55,34.11,36.55,35.58222444444445
2004-06-01,36.25999,37.89999,35.82001,37.74001,36.173336666666664
2004-07-01,37.66,37.66,33.7,34.89,36.14111555555556
2004-08-02,34.61,35.02,32,34.02,35.990004444444445
2004-09-01,33.92999,35.85001,33.8,35.14,35.843336666666666
2004-10-01,35.45,37.24001,35.2,36.89999,35.824445555555556
2004-11-01,36.98,39.64,36.8,39.12199,36.107998888888886
2004-12-01,39.27,40.67999,37.21001,39.91499,36.56077555555556
2005-01-03,40.08,40.29201,36.46001,37.39999,36.85299666666666
2005-02-01,37.47,38.48,36.69701,37.22,36.92744111111111
2005-03-01,37.37,38.28999,35.94,36.57001,36.79744111111111
2005-04-01,36.82001,37.07001,34.35001,34.98,36.80744111111111
2005-05-02,35.07001,38.27,34.886,38.08,37.25855222222222
2005-06-01,38.03,38.67999,36.7,36.78,37.44077444444444
2005-07-01,36.86,39.92101,36.5498,39.575,37.73799777777778
2005-08-01,39.64,40.14,38.25999,38.98,37.72222111111111
2005-09-01,38.99001,39.91,38.24001,39.46001,37.67166777777777
2005-10-03,39.55,39.88,37.33,38.87,37.835002222222215
2005-11-01,38.75999,42.02,38.71001,41.24001,38.28166999999999
2005-12-01,41.50999,42.31,40.36,40.412,38.70855777777777
2006-01-03,40.64,43.31,40.16,42,39.48855777777777
2006-02-01,41.75999,42.17,40.25999,41.10001,39.82411444444444
2006-03-01,41.22,42.30009,40.19,41.92999,40.39633555555555
2006-04-03,42.14999,43.05,41.39,41.85001,40.64911444444444
2006-05-01,41.92999,42.3,38.23,38.82001,40.63133777777777
2006-06-01,38.91,40,37.16,38.77,40.55467
2006-07-03,38.88,39,35.53999,37.10001,40.35800444444445
2006-08-01,36.78999,39.03,36.25999,38.87,40.09467
2006-09-01,39.07001,40.95,38.3199,40.64999,40.121113333333334
2006-10-02,40.60001,42.92,39.88,42.58,40.18555777777778
2006-11-01,42.73,44.86,41.61,44.03999,40.51222222222222
2006-12-01,44,44.75999,42.88,43.16,40.64889000000001
2007-01-03,43.46001,45.39999,42.52,44.07001,40.89555666666668
2007-02-01,44.27,45.55,42.92999,43.33,41.396666666666675
2007-03-01,42.55,44.45,42.06,43.53,41.92555555555556
2007-04-02,43.67,46.7,43.3,45.96001,42.910000000000004
2007-05-01,45.97,47.52,45.66,47.41,43.85888888888889
2007-06-01,47.58,47.92,46.16,47.60001,44.63111333333333
2007-07-02,47.71001,50.66,47.42999,47.53,45.18111333333334
2007-08-01,47.39,49.06,40.55,48.87,45.717781111111115
2007-09-04,48.92,52.77,47.81,51.41,46.63444777777778
2007-10-01,51.45,55.07001,51.34,55.03,47.852224444444445
2007-11-01,54.67999,54.77,48.64999,51.31,48.73889111111111
2007-12-03,51.14,52.84,49.17999,51.22,49.59333555555556
2008-01-02,51.27,51.47,41.61,45.13,49.501112222222226
2008-02-01,45.52,45.88,42.14999,42.95,49.00555666666667
2008-03-03,42.92999,45.07001,41.05,43.72,48.574444444444445
2008-04-01,44.45,48.06,43.67999,47.21001,48.53889
2008-05-01,47.24001,50.47,47.22,50.00999,48.66555555555556
2008-06-02,49.92,50.61,44.97,45.17,47.97222222222222
2008-07-01,44.86,46.14999,43.3,45.46001,46.90889
2008-08-01,45.52,48.57001,44.3,46.12,46.33222333333333
2008-09-02,46.86,47.08,37.17999,38.91,44.96444555555556
2008-10-01,38.83,38.97,28.09,32.89,43.60444555555555
2008-11-03,32.81,34.00999,25.05,29.12,42.06777888888888
2008-12-01,28.5,30.83,26.84039,29.74001,40.514446666666664
2009-01-02,29.77,31.63,27.96001,29.06,38.49777888888889
2009-02-02,28.77,31.67999,27.39,27.53,36.000002222222214
