time,open,high,low,close,MA
2024-04-01,481.44,481.96,453.9,461.43,433.30888888888893
2024-05-01,460.77,489.99,459.16,484.62,441.1744444444445
2024-06-03,486.3,505.74,480.4,500.13,453.11111111111114
2024-07-01,501.49,519.4,493.92,505.93,466.64000000000004
2024-08-01,507.84,518.58,468.89,518.04,477.59999999999997
2024-09-03,515.12,529.92,495.8,527.67,487.6966666666666
2024-10-01,527.04,538.76,519.5801,522.67,496.4577777777778
2024-11-01,525.16,554.7,522.0301,553.45,506.0711111111111
2024-12-02,554.36,559.96,535.85,538.81,512.5277777777778
2025-01-02,542.02,561.66,529.02,553.33,522.7388888888888
2025-02-03,544.99,563.92,535.58,546.33,529.5955555555556
2025-03-03,548.2,549.29,502.64,513.91,531.1266666666667
2025-04-01,512.36,521.49,442.8,509.74,531.55
2025-05-01,515.13,547.45,511.1,541.76,534.1855555555555
2025-06-02,540.25,569.15,537.8,568.03,538.6700000000001
2025-07-01,566.56,588.161445,565.8,581.02,545.1533333333333
2025-08-01,575.73,597.07,569.29,593.08,549.5566666666667
2025-09-02,586.06,615.26,583.67,612.38,557.7311111111111
2025-10-01,609.7,634.13,600.23,627.04,565.9211111111111
2025-11-03,630.42,630.54,598.38,628.41,575.041111111111
2025-12-01,624.17,636.075,617.159,627.13,587.6211111111111
2026-01-02,630.635,641.81,622.22,636.22,601.6744444444444
2026-02-02,634.18,641.15,621.5,631.04,611.5944444444444
2026-03-02,624.185,633.34,578.46,597.55,614.8744444444443
2026-04-01,601.06,661.77,593.032,660.58,623.7144444444443
2026-05-01,663.09,697,657.39,695.49,635.0933333333334
2026-06-01,694.54,699.15,664.3201,686.81,643.3633333333333
2026-07-01,684.73,694.5,670.155,686.65,649.9866666666667
2026-08-03,688.83,716.39,688.61,714.95,659.6022222222223
