time,open,high,low,close,MA
2005-06-27,11.82499975,11.8999995,11.7475005,11.8950005,
2005-07-04,11.82499975,11.8325005,11.70250025,11.7524995,
2005-07-11,12.005,12.2675,12.005,12.2475005,
2005-07-18,12.22249975,12.375,12.17,12.17500025,
2005-07-25,12.25,12.3125,12.0375005,12.0424995,
2005-08-01,12.0825005,12.4624995,12.0825005,12.4399995,
2005-08-08,12.28499975,12.3525,12.205,12.25,
2005-08-15,11.9799995,12.0825005,11.86750025,11.8925,
2005-08-22,11.98750025,12.00749975,11.8125,11.93000025,12.069444444444445
2005-08-29,11.745,11.835,11.63,11.8325005,12.0625
2005-09-05,11.86750025,11.97000025,11.82499975,11.8525,12.073611166666666
2005-09-12,11.94499975,12.00749975,11.73750025,11.76000025,12.019444472222222
2005-09-19,11.79749975,11.9375,11.44999975,11.5249995,11.947222166666668
2005-09-26,11.5225,11.88749975,11.4750005,11.86250025,11.92722225
2005-10-03,11.9375,12,11.82499975,11.8500005,11.861666805555554
2005-10-10,11.8500005,11.8999995,11.52999975,11.6000005,11.789444638888888
2005-10-17,11.375,11.42500025,10.9825,11.1499995,11.706944583333332
2005-10-24,11.30000025,11.3175,11.0375005,11.125,11.617500111111108
2005-10-31,11.3999995,11.6674995,11.3500005,11.5874995,11.590277777777777
2005-11-07,11.58,11.995,11.5675,11.99250025,11.60583336111111
2005-11-14,12.01000025,12.09749975,11.7524995,12.0375005,11.636666722222222
2005-11-21,12.0249995,12.1075,11.955,12.0675,11.696944555555554
2005-11-28,12.2475005,12.3374995,12.125,12.26249975,11.741388944444443
2005-12-05,12.5375005,12.57499975,12.2250005,12.2749995,11.788611055555556
2005-12-12,12.23750025,12.5,12.18000025,12.44499975,11.88249986111111
2005-12-19,12.57499975,12.75,12.5249995,12.75,12.060277694444444
2005-12-26,12.7875005,12.8999995,12.6875,12.8125,12.247777694444444
2006-01-02,12.61250025,13.19999975,12.6000005,13.07499975,12.413055499999999
2006-01-09,13.23750025,13.3125,13,13.11250025,12.537499944444443
2006-01-16,13.0874995,13.2875005,12.67500025,12.82499975,12.62499986111111
2006-01-23,12.69999975,12.875,12.6000005,12.8374995,12.71055536111111
2006-01-30,12.8374995,13.625,12.75,12.8999995,12.781388666666665
2006-02-06,12.88749975,13.2875005,12.86250025,13.0249995,12.864721999999999
2006-02-13,13.0249995,13.30000025,12.8999995,13.23750025,12.95277761111111
2006-02-20,13.125,13.32499975,12.8999995,13.01249975,12.981944249999998
2006-02-27,13,13.32499975,12.94999975,13.01249975,13.004166444444444
2006-03-06,13.625,13.625,12.7749995,12.8999995,12.98472197222222
2006-03-13,13,13.1625005,12.7875005,13,12.972221944444442
2006-03-20,13.07499975,13.07499975,12.6000005,12.7250005,12.961110916666664
2006-03-27,12.7250005,13.25,12.7124995,13.19999975,13.001388722222222
2006-04-03,13.19999975,13.55000025,13.1625005,13.4750005,13.065277722222222
2006-04-10,13.36250025,13.80000025,13.32499975,13.76249975,13.147222194444444
2006-04-17,13.7875005,14.1499995,13.6875,14.0625,13.238888833333332
2006-04-24,13.9624995,14.26249975,13.92500025,14.19999975,13.370833277777777
2006-05-01,14.19999975,14.7749995,14.125,14.6000005,13.547222249999999
2006-05-08,14.6499995,14.82499975,14.17500025,14.375,13.711111194444443
2006-05-15,14.2250005,14.2250005,13.6000005,13.6875,13.787500083333335
2006-05-22,13.7749995,13.80000025,13.17500025,13.32499975,13.854166666666664
2006-05-29,13.44999975,13.57499975,13.25,13.57499975,13.895833333333334
2006-06-05,13.57499975,13.57499975,12.3500005,12.69999975,13.809722138888889
2006-06-12,12.5874995,13.0874995,12.3525,12.9750005,13.722222222222221
2006-06-19,12.9750005,13.0249995,12.4750005,12.7875005,13.580555611111112
2006-06-26,12.86250025,13.30000025,12.76249975,13.2749995,13.477777805555554
2006-07-03,13.30000025,13.38749975,13.0375005,13.07499975,13.308333277777777
2006-07-10,13,13.32499975,12.6625005,12.69999975,13.122222138888889
2006-07-17,12.63749975,12.8374995,12.32499975,12.80000025,13.023611055555556
2006-07-24,12.55000025,12.9375,12.51249975,12.88749975,12.974999944444445
2006-07-31,13,13.0375005,12.80000025,12.86250025,12.895833333333334
2006-08-07,12.8374995,13.3374995,12.8125,13.25,12.956944472222224
2006-08-14,13.2749995,13.7250005,13.2749995,13.6499995,13.03194436111111
2006-08-21,13.625,13.63749975,13.125,13.30000025,13.088888777777777
2006-08-28,13.25,13.61250025,13.11250025,13.5874995,13.123611000000002
2006-09-04,13.69999975,13.8374995,13.5625,13.67500025,13.190277722222223
2006-09-11,13.69999975,13.9375,13.51249975,13.8125,13.313888861111112
2006-09-18,14.0249995,14.2875005,14,14.11250025,13.459722194444446
2006-09-25,14.11250025,14.2749995,14.01249975,14.0874995,13.5930555
2006-10-02,14.11250025,14.32499975,14.0249995,14.3125,13.754166583333333
2006-10-09,14.3125,14.4624995,14.19999975,14.4125005,13.883333305555556
2006-10-16,14.4375,14.55000025,14.125,14.25,13.95000002777778
2006-10-23,14.25,14.4125005,13.36250025,13.4750005,13.969444500000002
2006-10-30,13.3500005,13.61250025,13.2250005,13.61250025,13.972222361111113
2006-11-06,13.36250025,13.625,13.30000025,13.5,13.952777888888889
2006-11-13,13.48750025,13.625,13.375,13.6000005,13.929166833333333
2006-11-20,13.6000005,13.8999995,13.4375,13.88749975,13.904166777777778
2006-11-27,13.9750005,14.19999975,13.8374995,14.1499995,13.911111222222223
2006-12-04,14.19999975,14.375,14.11250025,14.13749975,13.891666749999999
2006-12-11,14.125,14.13749975,13.6625005,13.98750025,13.8444445
2006-12-18,14,14.25,13.98750025,14.125,13.830555611111112
2006-12-25,14.125,14.4375,14.07499975,14.4375,13.9375
2007-01-01,14.4375,14.73750025,14.42500025,14.4750005,14.03333336111111
2007-01-08,14.30000025,14.3999995,14.0375005,14.375,14.130555583333333
2007-01-15,14.3999995,14.6000005,14.30000025,14.5,14.230555527777776
2007-01-22,14.42500025,14.7250005,14.32499975,14.42500025,14.290277805555554
2007-01-29,14.42500025,14.42500025,14.05000025,14.3500005,14.312500138888888
2007-02-05,14.3500005,14.5249995,14.30000025,14.4375,14.345833499999998
2007-02-12,14.4125005,14.4125005,14.13749975,14.2875005,14.37916686111111
2007-02-26,14.42500025,14.55000025,13.8374995,13.92500025,14.356944666666667
2007-03-05,13.6875,13.7875005,13.26249975,13.6875,14.273611333333333
2007-03-12,13.75,14.01249975,13.6499995,13.9624995,14.216666777777776
2007-03-19,14.0375005,14.2875005,14.0375005,14.17500025,14.194444583333333
2007-03-26,14.25,14.36250025,13.92500025,14.11250025,14.151389055555555
2007-04-02,14.1875,14.48750025,14.07499975,14.4375,14.152777916666665
2007-04-09,14.5,14.63749975,14.375,14.3999995,14.15833336111111
2007-04-16,14.5249995,14.57499975,14.1499995,14.23750025,14.136111166666666
2007-04-23,14.38749975,14.5249995,14.30000025,14.375,14.145833333333332
2007-04-30,14.38749975,14.80000025,14.1875,14.80000025,14.243055555555555
2007-05-07,14.86250025,14.9125005,14.61250025,14.6499995,14.349999944444445
2007-05-14,14.7250005,14.75,14.5,14.625,14.42361111111111
2007-05-21,14.75,15.0625,14.625,14.86250025,14.5
2007-05-28,14.875,15.0249995,14.76249975,15,14.598611083333331
2007-06-04,15.05000025,15.2749995,15,15.17500025,14.680555555555555
2007-06-11,15.19999975,15.8125,15.17500025,15.80000025,14.836111194444445
2007-06-18,15.92500025,16.5249995,15.92500025,16.3500005,15.070833444444443
2007-06-25,16.29999925,16.5874995,16.17499925,16.25,15.279166777777776
2007-07-02,16.25,16.8125,16.2124995,16.75,15.495833416666667
2007-07-09,16.86249925,17.2875005,16.82500075,17.20000075,15.779166888888888
2007-07-16,17.20000075,17.29999925,16.92499925,17.29999925,16.07638902777778
2007-07-23,17.1875,17.4624995,16.38750075,16.38750075,16.245833527777776
2007-07-30,16.11249925,17,15.7250005,16.32500075,16.393055833333335
2007-08-06,15.94999975,16.5249995,15.88749975,16,16.484722472222224
2007-08-13,16,16.125,14.55000025,14.9125005,16.38611138888889
2007-08-20,15.375,16.0249995,15.3125,15.875,16.333333555555555
2007-08-27,16,16.3999995,15.61250025,16.3999995,16.350000166666668
2007-09-03,16.3999995,16.6000005,16.125,16.4750005,16.319444666666666
2007-09-10,16.125,16.57500075,16.125,16.5625,16.248611249999996
2007-09-17,16.54999925,16.75,16.20000075,16.7250005,16.1847225
2007-09-24,16.73749925,17.375,16.73749925,17.26250075,16.28194472222222
2007-10-01,17.45000075,18.07500075,17.2749995,17.79999925,16.445833444444443
2007-10-08,17.875,18.04999925,17.4750005,17.4750005,16.609722388888887
2007-10-15,17.5375005,17.875,17.4375,17.76250075,16.926389083333333
2007-10-22,17.375,17.6875,16.92499925,17.3125,17.086111305555555
2007-10-29,17.4624995,17.70000075,16.625,16.75,17.12500025
2007-11-05,16.57500075,16.9750005,16.1499995,16.3374995,17.10972236111111
2007-11-12,15.94999975,16.25,15.61250025,15.76249975,17.020833444444442
2007-11-19,15.86250025,15.88749975,15.05000025,15.17500025,16.848611194444445
2007-11-26,15.3999995,15.57499975,14.9125005,15.44999975,16.647222194444442
2007-12-03,15.48750025,15.92500025,15.4125005,15.8500005,16.430555666666663
2007-12-10,15.7250005,15.75,14.2250005,14.6000005,16.11111122222222
2007-12-17,14.5,14.69999975,14.01249975,14.6875,15.76944447222222
2007-12-24,14.86250025,15.42500025,14.69999975,15.25,15.540277805555554
2007-12-31,15.26249975,15.42500025,14.51249975,14.7749995,15.320833305555555
2008-01-07,14.3999995,14.6499995,13.9750005,14.4125005,15.106944527777777
2008-01-14,14.76249975,15.38749975,14.0874995,14.625,14.980555666666667
2008-01-21,14.4750005,14.5625,13.3500005,14.1000005,14.86111125
2008-01-28,13.9750005,14.1499995,13.55000025,14.1000005,14.71111133333333
2008-02-11,13.7875005,14.44999975,13.67500025,14.32499975,14.541666805555552
2008-02-18,14.4624995,14.69999975,14.19999975,14.69999975,14.55277783333333
2008-02-25,14.875,15.2749995,14.80000025,15.2124995,14.611111111111107
2008-03-03,14.8125,15.57499975,14.5874995,15.3500005,14.622222277777777
2008-03-10,15.25,15.4750005,14.5625,14.61250025,14.604166805555552
2008-03-17,14.3125,15.38749975,14.1625005,15.38749975,14.712500055555555
2008-03-24,16.4624995,16.4624995,15.26249975,15.5,14.809722277777777
2008-03-31,15.38749975,15.4375,15.01249975,15.30000025,14.943055583333335
2008-04-07,15.3125,15.9375,15.30000025,15.875,15.14027775
2008-04-14,15.80000025,16.2875005,15.6625005,16.1000005,15.337500055555555
2008-04-21,16.2250005,16.2250005,15.82499975,15.875,15.468055638888886
2008-04-28,15.92500025,16.13750075,15.80000025,16.04999925,15.561111166666665
2008-05-05,16.01250075,16.01250075,15.51249975,15.5625,15.58472222222222
2008-05-12,15.55000025,16.375,15.4750005,16.3500005,15.777777805555552
2008-05-19,16.36249925,16.4125005,15.5874995,15.61250025,15.80277786111111
2008-05-26,15.5,15.63749975,15.36250025,15.55000025,15.808333444444441
2008-06-02,15.51249975,15.75,15.25,15.67500025,15.850000111111108
2008-06-09,15.26249975,15.30000025,14.57499975,14.69999975,15.719444527777776
2008-06-16,14.7749995,14.9624995,14.2875005,14.30000025,15.519444499999999
2008-06-23,14.13749975,14.42500025,13.67500025,13.8125,15.290277833333331
2008-06-30,13.875,13.9624995,13.0874995,13.1499995,14.968055638888886
2008-07-07,13.125,13.3999995,12.7250005,13.2250005,14.708333472222222
2008-07-14,13.1625005,13.25,12.3525,12.75,14.308333416666663
2008-07-21,13.1499995,13.6875,13.0874995,13.4750005,14.070833444444443
2008-07-28,13.05000025,13.32499975,12.88749975,13.1000005,13.798611249999999
2008-08-04,13.01249975,13.73750025,12.80000025,13.6625005,13.575000166666664
2008-08-11,13.7749995,13.9750005,13.55000025,13.6000005,13.452778027777775
2008-08-18,13.57499975,13.67500025,12.9624995,13.17500025,13.327778027777777
2008-08-25,13.2749995,13.61250025,13.19999975,13.4125005,13.283333638888887
2008-09-01,13.3125,13.3125,11.94999975,12.1450005,13.171667083333332
2008-09-08,12.625,12.98750025,11.94999975,12.21749975,13.059722555555554
2008-09-15,11.92500025,12.01249975,10.9375,11.90250025,12.965555916666666
2008-09-22,12.19999975,12.2124995,11.5825005,11.6499995,12.762778027777777
2008-09-29,10.835,11.43000025,10.835,11.1825,12.549722416666663
2008-10-06,11,11,9.98750025,10.0600005,12.149444638888887
2008-10-13,9.75,10.38749975,9.5,9.505,11.69444458333333
2008-10-20,9.4375,9.80000025,8.085,8.085,11.128888999999997
2008-10-27,7.57499975,9.19499975,7.275,9.13500025,10.653611194444442
2008-11-03,9.13500025,9.32250025,8.14000025,8.59749975,10.259444444444442
2008-11-10,8.59749975,8.59749975,7.8775,8,9.790833361111108
2008-11-17,7.875,8.0625,7.13250025,7.69500025,9.323333361111109
2008-11-24,7.61250025,8.19999975,7.32499975,8.03250025,8.921388999999998
2008-12-01,8,8.2250005,7.48750025,7.545,8.51722233333333
2008-12-08,7.69500025,8.54749975,7.67500025,8,8.288333388888887
2008-12-15,8.36250025,8.5575,8.1925,8.455,8.17166672222222
2008-12-22,8.48750025,8.5175,7.76249975,7.9625,8.15805561111111
2008-12-29,7.9375,8.3325005,7.875,8.21749975,8.056111111111107
2009-01-05,8.59500025,8.71749975,8.005,8.05500025,7.995833388888885
2009-01-12,7.90749975,8.2299995,7.73750025,7.84499975,7.978611138888886
2009-01-19,7.85,7.88749975,7.5025,7.625,7.97083333333333
2009-02-02,7.59499975,8.13749975,7.59499975,8.05000025,7.972777777777779
2009-02-09,8.15999975,8.34500025,8,8.31999975,8.058888861111113
2009-02-16,8.31999975,8.3374995,7.98500025,8.0249995,8.061666583333336
2009-02-23,8.01500025,8.26249975,7.88749975,8.26249975,8.040277666666668
2009-03-02,8.125,8.44999975,7.82499975,8.4174995,8.090833166666668
2009-03-09,8.42500025,8.8374995,8.24250025,8.75,8.149999861111112
2009-03-16,8.76500025,9.1475,8.76500025,8.8549995,8.238888666666668
2009-03-23,9.00749975,9.59500025,8.94499975,9.4425,8.416388694444445
2009-03-30,9.38749975,9.71500025,9.07250025,9.6499995,8.641388638888891
2009-04-06,9.69999975,10,9.3999995,9.99250025,8.857221972222224
2009-04-13,10.0200005,10.40999975,9.875,9.97000025,9.040555361111112
2009-04-20,9.9825,10.27999975,9.89000025,10.125,9.273888750000001
2009-04-27,10.125,10.5375005,9.7250005,10.5375005,9.52666661111111
